company_id,company_name,country,industry,founded_year,company_age_years,stage,report_year,annual_revenue,gross_profit,net_profit,ebitda,revenue_growth_yoy,profit_margin,current_ratio,debt_equity_ratio,cash_balance,burn_rate_monthly,runway_months,previous_rounds,total_raised,last_round_amount,founder_ownership_pct,founder_experience_years,num_founders,has_board,has_audited_financials,monthly_active_users,monthly_revenue,customer_count,churn_rate,contracts_value,patents_count,financials_complete,documents_uploaded_count,fraud_flags,market_growth_pct,competition_index,country_risk_score,previous_disbursements_count,last_onchain_tx_age_days,onchain_event_count,team_changes_last_year,founder_criminal_flag,kyc_verified,investor_interest_score,success_count,failure_count,success_rate_pct,label_default_12m
C100422,Company_423,Brazil,Fintech,2009,16,seed,2025,22.34,3.48,-0.4,3.48,-0.225,-0.018,2.31,1.689,8.01,100.0,0.08,0,0.0,0.0,9.92,9,1,0,0,515,1.86,44,0.008,8.68,0,0,5,0,0.021,0.284,0.025,4,319,2,4,0,1,0.123,1,2,61.54,0
C100423,Company_424,India,Healthcare,2024,1,series_a,2025,20.15,0.52,2.7,0.52,-0.139,0.134,1.17,2.043,9.9,100.0,0.1,1,133961.9,12195.74,32.62,7,2,0,0,499,1.68,59,0.018,4.11,0,1,7,0,0.088,0.55,0.071,1,59,3,2,0,1,0.312,1,3,57.14,0
C100424,Company_425,Brazil,E-commerce,2007,18,growth,2025,44.32,5.88,-6.39,5.88,0.281,-0.144,0.74,2.926,5.59,100.0,0.06,3,504433.83,17158.78,25.14,17,3,0,0,536,3.69,37,0.083,3.86,0,1,5,0,0.124,0.123,0.117,4,106,3,3,0,1,0.029,0,1,63.64,0
C100425,Company_426,Canada,Energy,2006,19,seed,2025,5.2,0.83,0.03,0.83,-0.045,0.006,2.58,2.54,0.91,100.0,0.01,0,0.0,0.0,25.97,6,3,0,1,496,0.43,54,0.024,0.51,0,0,5,0,0.096,0.431,0.329,7,326,3,4,0,1,0.367,1,2,61.54,0
C100426,Company_427,Kenya,Energy,2008,17,seed,2025,15.8,1.85,2.31,1.85,0.132,0.146,0.81,0.513,7.81,100.0,0.08,0,0.0,0.0,54.33,31,2,0,0,456,1.32,46,0.052,4.82,1,1,2,0,0.042,0.336,0.461,2,145,4,2,0,1,0.102,0,0,70.0,0
C100427,Company_428,Brazil,Fintech,2025,0,growth,2025,174.98,21.37,21.69,21.37,0.301,0.124,0.78,2.048,86.13,100.0,0.86,1,151403.69,85259.24,42.49,12,1,0,0,497,14.58,40,0.024,77.73,0,0,6,0,0.073,0.266,0.207,0,296,2,0,0,1,0.131,1,1,66.67,0
C100428,Company_429,USA,Manufacturing,2010,15,growth,2025,159.03,22.66,-26.22,22.66,-0.151,-0.165,2.93,1.612,40.44,100.0,0.4,2,20172.48,55323.63,23.41,26,3,0,0,484,13.25,52,0.055,34.45,0,0,7,0,0.114,0.263,0.157,5,287,2,4,0,0,0.348,1,0,72.73,0
C100429,Company_430,Kenya,Software,2009,16,seed,2025,80.94,13.02,-0.43,13.02,0.381,-0.005,2.42,0.616,20.62,100.0,0.21,0,0.0,0.0,23.03,20,1,0,0,502,6.75,61,0.053,43.99,0,0,6,0,0.021,0.483,0.233,3,29,3,4,0,1,0.128,3,0,76.92,0
C100430,Company_431,Germany,Dairy,2004,21,seed,2025,11.46,1.28,1.72,1.28,0.058,0.15,1.33,1.032,1.74,100.0,0.02,0,0.0,0.0,42.87,25,1,0,0,484,0.95,59,0.016,4.45,0,1,7,0,0.122,0.337,0.371,6,321,2,4,0,1,0.094,1,0,72.73,0
C100431,Company_432,Germany,E-commerce,2007,18,mature,2025,6.75,1.28,-0.68,1.28,0.182,-0.101,1.91,2.882,3.02,100.0,0.03,0,0.0,0.0,11.72,6,1,0,0,470,0.56,57,0.026,1.97,0,1,2,0,0.056,0.181,0.151,7,286,2,2,0,1,0.284,0,1,63.64,0
C100432,Company_433,Canada,Healthcare,2021,4,series_a,2025,20.11,2.74,2.67,2.74,0.527,0.133,2.37,2.161,6.7,100.0,0.07,1,182913.44,2803.19,17.82,12,4,0,0,495,1.68,36,0.079,11.64,0,1,1,1,0.084,0.252,0.17,5,324,3,1,0,1,0.088,5,2,70.59,0
C100433,Company_434,Bangladesh,E-commerce,2016,9,growth,2025,32.39,0.92,-0.43,0.92,-0.203,-0.013,2.5,1.1,12.42,100.0,0.12,0,0.0,0.0,10.02,23,4,0,0,509,2.7,72,0.06,4.04,0,0,5,0,0.188,0.132,0.18,3,49,2,3,0,1,0.199,0,4,50.0,0
C100434,Company_435,India,Retail,2015,10,seed,2025,93.39,8.86,-10.71,8.86,0.574,-0.115,2.66,0.523,1.81,100.0,0.02,0,0.0,0.0,53.14,36,3,0,0,495,7.78,39,0.038,31.52,0,0,3,0,0.103,0.441,0.39,5,304,1,3,0,0,0.189,3,2,66.67,0
C100435,Company_436,Germany,AgTech,2014,11,seed,2025,61.45,0.75,10.13,0.75,-0.26,0.165,2.4,1.996,9.56,100.0,0.1,2,254869.99,81219.31,9.2,24,3,1,0,495,5.12,52,0.024,35.66,0,1,0,0,0.009,0.341,0.409,6,221,1,2,0,1,0.303,2,0,75.0,0
C100436,Company_437,USA,Logistics,2017,8,growth,2025,66.69,3.57,11.05,3.57,-0.183,0.166,1.08,0.313,9.38,100.0,0.09,1,126123.16,48479.48,6.08,33,1,0,0,501,5.56,53,0.019,39.94,0,0,3,0,0.108,0.273,0.405,1,295,2,1,0,1,0.389,3,1,71.43,0
C100437,Company_438,Bangladesh,Dairy,2008,17,growth,2025,13.17,1.9,-2.59,1.9,0.684,-0.196,2.01,2.954,1.99,100.0,0.02,0,0.0,0.0,22.93,19,1,0,0,488,1.1,34,0.002,5.68,0,1,6,0,0.021,0.269,0.379,7,309,0,2,0,1,0.476,1,3,57.14,0
C100438,Company_439,Nigeria,Healthcare,2003,22,seed,2025,2.36,0.33,0.46,0.33,0.074,0.194,1.62,0.036,0.63,100.0,0.01,1,9308.28,36115.67,15.87,37,2,0,0,515,0.2,52,0.013,0.95,0,1,2,0,0.164,0.111,0.393,4,187,3,1,0,1,0.459,3,1,71.43,0
C100439,Company_440,Nigeria,Fintech,2009,16,seed,2025,21.68,2.04,-1.64,2.04,-0.063,-0.076,2.2,2.628,0.76,100.0,0.01,1,18655.35,66743.8,18.26,20,3,0,0,499,1.81,58,0.058,3.84,0,1,7,0,0.066,0.279,0.198,7,173,3,2,0,1,0.178,0,3,53.85,0
C100440,Company_441,Philippines,Manufacturing,2000,25,seed,2025,32.01,3.0,2.47,3.0,-0.267,0.077,0.74,1.406,1.6,100.0,0.02,2,217643.93,57186.2,32.86,32,3,0,0,508,2.67,49,0.058,3.47,0,1,2,0,0.101,0.318,0.162,6,104,4,0,0,1,0.278,2,2,64.29,0
C100441,Company_442,Brazil,Dairy,2006,19,seed,2025,6.9,0.64,0.85,0.64,0.042,0.123,0.69,2.157,1.06,100.0,0.01,2,289390.76,88704.34,44.91,19,1,1,0,512,0.58,43,0.031,3.51,1,1,6,0,0.062,0.142,0.181,7,136,0,4,0,1,0.485,0,1,63.64,0
C100442,Company_443,Nigeria,Retail,2006,19,growth,2025,36.27,7.01,4.45,7.01,0.538,0.123,2.79,2.05,4.68,100.0,0.05,4,211941.31,95335.87,28.4,12,3,0,1,478,3.02,52,0.008,6.35,0,1,3,1,0.077,0.445,0.383,3,116,3,2,0,1,0.098,3,5,55.56,0
C100443,Company_444,Canada,Software,2009,16,growth,2025,906.81,51.59,167.49,51.59,-0.264,0.185,2.4,1.724,320.46,100.0,3.2,0,0.0,0.0,43.84,33,1,1,0,525,75.57,58,0.025,517.7,0,1,4,0,0.081,0.314,0.38,3,235,2,1,0,0,0.045,1,3,57.14,0
C100444,Company_445,Canada,Logistics,2020,5,seed,2025,12.41,0.68,1.08,0.68,0.239,0.087,2.8,0.484,1.97,100.0,0.02,0,0.0,0.0,11.2,12,4,0,0,494,1.03,58,0.039,6.64,0,1,3,0,0.034,0.281,0.098,7,224,5,0,0,1,0.13,3,1,71.43,0
C100445,Company_446,Canada,Dairy,2002,23,seed,2025,187.88,13.96,-24.69,13.96,0.193,-0.131,2.83,1.327,75.76,100.0,0.76,2,385403.43,81427.13,19.44,2,4,0,0,519,15.66,38,0.02,44.85,0,1,6,0,0.108,0.293,0.142,7,255,1,2,0,1,0.082,1,3,57.14,0
C100446,Company_447,Brazil,Retail,2001,24,seed,2025,335.14,32.77,-50.12,32.77,-0.329,-0.15,2.84,0.682,70.55,100.0,0.71,1,100408.14,23237.07,24.68,33,1,0,0,519,27.93,47,0.025,174.05,0,0,7,0,0.094,0.251,0.418,7,12,2,1,0,1,0.425,0,2,58.33,0
C100447,Company_448,Kenya,Fintech,2006,19,series_a,2025,26.03,1.58,2.6,1.58,0.285,0.1,2.45,0.968,5.75,100.0,0.06,1,43389.09,70868.53,33.31,37,1,0,1,483,2.17,47,0.01,3.6,0,0,6,0,0.124,0.084,0.438,3,0,4,1,0,0,0.354,3,1,71.43,0
C100448,Company_449,Bangladesh,Healthcare,2022,3,seed,2025,8.97,1.37,-1.41,1.37,0.184,-0.157,0.9,0.046,3.17,100.0,0.03,2,58561.03,94058.35,17.37,24,2,1,0,505,0.75,48,0.076,2.24,0,1,2,0,0.121,0.204,0.482,0,312,2,1,0,1,0.125,3,0,76.92,0
C100449,Company_450,Canada,Manufacturing,2025,0,seed,2025,9.07,1.38,0.53,1.38,-0.58,0.059,1.08,2.899,2.86,100.0,0.03,1,162787.17,31208.84,17.18,18,3,0,0,459,0.76,55,0.089,4.53,0,0,5,0,0.045,0.177,0.183,0,213,3,0,0,0,0.227,0,1,63.64,0
C100450,Company_451,Canada,E-commerce,2008,17,seed,2025,7.44,1.37,0.83,1.37,0.334,0.112,1.66,1.816,0.42,100.0,0.0,1,184380.91,49440.9,53.34,14,4,1,0,491,0.62,55,0.077,0.88,0,0,2,0,-0.034,0.054,0.593,5,194,2,0,0,1,0.456,1,1,66.67,0
C100451,Company_452,UK,Software,2024,1,series_a,2025,68.2,6.09,2.08,6.09,0.104,0.03,2.16,2.501,10.12,100.0,0.1,1,88760.53,99113.77,15.16,30,1,0,0,450,5.68,52,0.036,21.13,0,0,0,0,-0.016,0.169,0.751,0,192,0,3,0,1,0.262,1,3,57.14,0
C100452,Company_453,USA,Dairy,2022,3,growth,2025,11.09,0.75,1.39,0.75,0.469,0.125,1.91,2.285,4.82,100.0,0.05,1,49574.48,43636.1,14.53,19,3,1,1,477,0.92,48,0.047,0.25,0,1,1,0,0.048,0.374,0.244,0,156,2,3,0,0,0.262,2,2,64.29,0
C100453,Company_454,USA,E-commerce,2023,2,mature,2025,10.25,0.47,1.05,0.47,-0.186,0.103,1.97,0.584,3.69,100.0,0.04,1,45970.56,16291.58,70.65,22,4,0,1,467,0.85,52,0.068,6.1,0,1,6,0,-0.042,0.092,0.393,0,243,4,3,0,0,0.044,1,1,66.67,0
C100454,Company_455,UK,Healthcare,2005,20,seed,2025,2.3,0.01,0.21,0.01,0.086,0.091,2.04,0.869,0.92,100.0,0.01,1,88935.41,21560.53,43.65,3,2,0,0,548,0.19,64,0.08,0.32,0,1,1,0,0.086,0.367,0.445,1,140,2,0,1,0,0.194,5,3,66.67,0
C100455,Company_456,Brazil,Manufacturing,2004,21,seed,2025,3.02,0.28,0.45,0.28,0.489,0.148,1.25,1.888,1.06,100.0,0.01,0,0.0,0.0,11.9,35,4,0,1,509,0.25,54,0.034,1.79,0,0,6,0,0.096,0.511,0.024,4,297,4,4,0,1,0.121,2,0,75.0,0
C100456,Company_457,Kenya,Retail,2001,24,growth,2025,43.84,1.5,6.69,1.5,0.16,0.153,2.45,0.848,12.55,100.0,0.13,1,59469.55,67801.54,43.18,36,1,0,0,474,3.65,45,0.017,23.71,1,1,7,0,0.128,0.295,0.544,1,335,2,0,0,1,0.243,2,2,64.29,0
C100457,Company_458,India,AgTech,2023,2,mature,2025,42.84,7.67,-7.48,7.67,-0.35,-0.175,2.95,0.439,6.64,100.0,0.07,1,119823.31,4882.63,2.21,3,3,0,1,474,3.57,44,0.023,4.36,0,1,4,0,0.058,0.08,0.25,6,127,3,4,0,1,0.449,1,1,66.67,0
C100458,Company_459,Philippines,Dairy,2014,11,series_a,2025,87.96,7.66,1.57,7.66,-0.561,0.018,2.79,1.078,37.79,100.0,0.38,1,153399.02,71089.18,14.05,21,2,0,0,466,7.33,41,0.034,13.82,0,1,7,0,-0.013,0.207,0.236,4,319,3,2,0,1,0.065,0,3,53.85,0
C100459,Company_460,UK,Retail,2023,2,mature,2025,95.86,11.46,-2.17,11.46,0.174,-0.023,0.58,1.409,27.45,100.0,0.27,1,93234.98,54027.4,10.46,33,1,0,1,526,7.99,55,0.061,37.84,0,0,5,0,0.008,0.092,0.068,6,270,2,1,0,1,0.565,2,1,69.23,0
C100460,Company_461,Kenya,Logistics,2010,15,growth,2025,272.99,2.03,-20.13,2.03,-0.321,-0.074,2.17,1.715,116.0,100.0,1.16,1,86047.31,35097.19,31.01,9,1,0,1,488,22.75,52,0.088,39.17,0,1,3,0,0.107,0.365,0.587,7,58,2,1,0,1,0.277,0,5,46.67,0
C100461,Company_462,India,Healthcare,2010,15,mature,2025,31.5,1.42,-2.87,1.42,0.298,-0.091,1.14,0.405,9.53,100.0,0.1,1,27514.07,54078.05,40.91,15,1,0,1,500,2.63,50,0.028,16.66,0,1,6,0,0.11,0.092,0.162,1,0,5,4,0,1,0.092,1,1,66.67,0
C100462,Company_463,UK,Logistics,2015,10,mature,2025,107.91,2.3,-19.62,2.3,0.237,-0.182,0.98,1.214,29.56,100.0,0.3,0,0.0,0.0,16.58,4,1,1,0,525,8.99,44,0.078,54.38,0,0,6,0,0.087,0.249,0.197,7,224,5,0,0,1,0.15,3,1,71.43,0
C100463,Company_464,Nigeria,Fintech,2019,6,series_a,2025,16.24,2.55,-1.61,2.55,0.229,-0.099,1.58,0.605,5.34,100.0,0.05,0,0.0,0.0,7.12,26,4,0,0,489,1.35,51,0.058,0.8,0,1,3,0,0.123,0.315,0.476,5,44,4,4,0,1,0.188,2,0,75.0,0
C100464,Company_465,Kenya,Retail,2008,17,growth,2025,103.79,3.01,-17.91,3.01,-0.338,-0.173,1.87,0.185,45.84,100.0,0.46,1,82958.61,76724.06,42.27,7,2,0,0,515,8.65,52,0.099,49.15,0,0,4,0,0.153,0.268,0.336,4,335,3,0,0,0,0.146,2,2,64.29,0
C100465,Company_466,USA,Retail,2015,10,seed,2025,35.76,5.23,-0.44,5.23,-0.093,-0.012,2.23,1.927,12.3,100.0,0.12,2,222873.7,29393.84,49.93,34,3,1,0,499,2.98,45,0.017,1.04,0,1,0,0,0.066,0.351,0.322,3,83,3,2,0,1,0.272,0,2,58.33,0
C100466,Company_467,USA,Fintech,2019,6,series_a,2025,0.96,0.03,-0.06,0.03,0.485,-0.064,2.85,0.948,0.39,100.0,0.0,4,508835.81,77455.29,29.45,8,3,0,0,480,0.08,62,0.003,0.19,0,1,4,0,0.17,0.242,0.327,7,161,4,0,0,0,0.066,1,4,53.33,0
C100467,Company_468,Kenya,Manufacturing,2017,8,mature,2025,101.4,0.17,9.31,0.17,-0.086,0.092,1.07,0.36,13.3,100.0,0.13,0,0.0,0.0,17.99,20,3,0,0,477,8.45,49,0.04,10.63,0,1,1,0,0.08,0.115,0.286,0,288,3,4,0,0,0.117,4,0,78.57,0
C100468,Company_469,Nigeria,Software,2010,15,seed,2025,16.45,0.49,-2.27,0.49,0.269,-0.138,1.71,0.399,3.98,100.0,0.04,1,114327.23,74606.49,50.01,14,3,0,0,501,1.37,51,0.05,5.84,0,1,6,0,0.042,0.513,0.212,3,182,0,2,0,1,0.082,1,0,72.73,0
C100469,Company_470,Kenya,Healthcare,2003,22,seed,2025,37.54,3.2,2.53,3.2,0.752,0.067,0.64,2.151,2.21,100.0,0.02,0,0.0,0.0,32.49,8,2,0,0,503,3.13,52,0.002,3.28,0,1,2,0,0.017,0.261,0.333,1,355,0,2,0,1,0.204,2,3,60.0,0
C100470,Company_471,Germany,Fintech,2005,20,series_a,2025,9.9,0.13,-0.92,0.13,0.223,-0.093,0.96,1.464,1.77,100.0,0.02,0,0.0,0.0,38.41,13,1,1,0,477,0.82,52,0.016,2.73,0,1,5,0,0.005,0.456,0.288,3,279,4,3,0,0,0.258,2,1,69.23,0
C100471,Company_472,USA,AgTech,2003,22,growth,2025,97.98,12.65,-7.08,12.65,0.28,-0.072,0.87,1.026,44.63,100.0,0.45,2,383835.74,49498.76,51.39,10,3,0,0,459,8.17,60,0.029,11.8,0,1,7,0,0.083,0.16,0.158,3,201,4,0,0,1,0.073,1,0,72.73,0
C100472,Company_473,Canada,AgTech,2008,17,seed,2025,4.3,0.6,-0.29,0.6,-0.07,-0.069,2.43,2.413,0.57,100.0,0.01,0,0.0,0.0,32.27,12,3,0,0,483,0.36,53,0.055,1.35,0,1,0,0,0.084,0.079,0.324,0,299,5,4,0,1,0.22,3,1,71.43,0
C100473,Company_474,Kenya,E-commerce,2015,10,seed,2025,115.23,1.54,-0.4,1.54,-0.048,-0.003,2.73,2.67,19.38,100.0,0.19,1,69643.59,97539.13,24.51,17,1,0,0,498,9.6,63,0.017,40.66,1,1,3,0,0.034,0.339,0.169,1,238,5,0,0,0,0.14,0,1,63.64,0
C100474,Company_475,Kenya,AgTech,2024,1,seed,2025,43.27,3.49,-4.65,3.49,0.001,-0.108,2.78,1.028,14.59,100.0,0.15,1,62705.14,27364.92,26.19,12,2,0,0,510,3.61,44,0.072,22.98,1,0,0,0,0.034,0.307,0.414,4,229,4,3,0,1,0.207,1,0,72.73,0
C100475,Company_476,Brazil,E-commerce,2007,18,series_a,2025,20.47,2.82,-0.91,2.82,0.565,-0.044,1.17,0.062,2.35,100.0,0.02,0,0.0,0.0,13.72,37,1,0,0,478,1.71,60,0.013,11.48,0,0,3,0,0.131,0.605,0.657,0,266,4,1,0,1,0.163,0,0,70.0,0
C100476,Company_477,Kenya,Retail,2001,24,series_a,2025,37.07,1.34,5.84,1.34,0.795,0.158,1.79,2.491,4.57,100.0,0.05,2,21482.58,75585.16,29.28,30,1,1,0,505,3.09,57,0.034,21.24,0,1,2,0,0.115,0.789,0.539,4,168,2,4,0,1,0.291,2,2,64.29,0
C100477,Company_478,India,Logistics,2019,6,seed,2025,20.77,2.96,-2.97,2.96,0.356,-0.143,2.16,2.889,4.7,100.0,0.05,0,0.0,0.0,28.54,5,2,0,0,514,1.73,41,0.025,1.53,0,1,2,0,-0.02,0.375,0.174,6,6,3,3,0,0,0.639,2,2,64.29,0
C100478,Company_479,Nigeria,E-commerce,2006,19,series_a,2025,3.64,0.13,0.5,0.13,0.104,0.136,0.67,0.424,0.59,100.0,0.01,0,0.0,0.0,16.63,26,2,1,1,482,0.3,54,0.067,0.85,0,0,0,0,0.043,0.133,0.591,4,299,0,1,0,1,0.194,2,2,64.29,0
C100479,Company_480,Nigeria,E-commerce,2019,6,growth,2025,17.76,2.22,1.93,2.22,-0.473,0.109,1.27,1.159,2.84,100.0,0.03,0,0.0,0.0,30.54,5,2,0,0,487,1.48,48,0.102,2.02,0,0,2,0,0.082,0.104,0.111,4,34,4,1,0,0,0.075,3,0,76.92,0
C100480,Company_481,Philippines,Energy,2013,12,growth,2025,124.47,20.91,-20.92,20.91,-0.054,-0.168,1.25,0.915,50.73,100.0,0.51,0,0.0,0.0,16.9,32,2,1,0,477,10.37,54,0.067,43.19,0,1,0,0,0.123,0.546,0.438,7,107,2,4,0,1,0.115,3,3,62.5,0
C100481,Company_482,UK,Retail,2009,16,mature,2025,132.9,26.29,-15.58,26.29,0.159,-0.117,2.75,0.86,59.48,100.0,0.59,3,292647.74,20826.59,34.12,15,2,0,0,502,11.08,51,0.003,20.4,0,1,0,0,0.04,0.268,0.167,6,129,4,1,0,1,0.244,1,1,66.67,0
C100482,Company_483,Canada,Dairy,2011,14,series_a,2025,23.68,4.61,2.82,4.61,0.001,0.119,0.59,2.278,6.65,100.0,0.07,4,260338.6,51195.65,13.26,4,1,0,1,507,1.97,53,0.015,8.81,0,1,3,0,0.083,0.186,0.174,1,73,4,0,0,1,0.09,1,2,61.54,0
C100483,Company_484,Bangladesh,Software,2014,11,seed,2025,13.57,1.29,1.95,1.29,-0.25,0.144,0.65,0.332,5.55,100.0,0.06,1,153281.27,65855.33,22.38,2,4,0,1,496,1.13,49,0.016,6.67,0,1,3,0,0.04,0.159,0.213,7,279,2,3,0,1,0.059,0,0,70.0,0
C100484,Company_485,Nigeria,E-commerce,2001,24,seed,2025,47.44,9.47,-2.72,9.47,-0.577,-0.057,1.46,0.585,12.38,100.0,0.12,0,0.0,0.0,44.49,29,3,0,0,454,3.95,65,0.049,1.81,0,0,7,0,0.124,0.121,0.17,2,143,4,1,0,1,0.116,1,1,66.67,0
C100485,Company_486,UK,Logistics,2018,7,mature,2025,36.43,0.8,6.99,0.8,-0.029,0.192,0.75,2.253,5.94,100.0,0.06,0,0.0,0.0,43.32,13,3,0,0,492,3.04,52,0.026,13.06,0,1,4,0,0.122,0.335,0.194,2,265,0,4,0,0,0.135,2,1,69.23,0
C100486,Company_487,Philippines,Software,2017,8,series_a,2025,25.65,1.41,4.4,1.41,-0.124,0.172,1.56,0.378,0.86,100.0,0.01,2,372446.7,47477.38,34.07,34,3,0,0,532,2.14,50,0.023,9.32,0,1,4,0,0.152,0.445,0.383,0,339,2,0,0,1,0.134,2,1,69.23,0
C100487,Company_488,Brazil,Healthcare,2022,3,series_a,2025,15.84,2.65,-2.68,2.65,0.247,-0.169,2.94,0.264,6.48,100.0,0.06,0,0.0,0.0,9.02,18,3,0,0,490,1.32,53,0.039,8.03,0,1,2,0,0.081,0.664,0.359,4,340,1,0,0,1,0.143,1,1,66.67,0
C100488,Company_489,Brazil,Software,2021,4,series_a,2025,77.72,7.87,-4.85,7.87,0.284,-0.062,2.33,0.58,11.32,100.0,0.11,0,0.0,0.0,20.77,14,3,0,0,484,6.48,48,0.007,15.71,0,1,1,0,0.148,0.147,0.214,3,346,0,1,0,1,0.362,3,1,71.43,0
C100489,Company_490,UK,E-commerce,2023,2,growth,2025,9.54,0.7,-0.95,0.7,0.055,-0.099,0.67,1.753,2.93,100.0,0.03,1,70094.82,56216.23,9.96,32,3,0,1,495,0.79,42,0.077,4.16,0,1,5,0,0.083,0.615,0.38,1,90,1,4,0,1,0.035,1,7,44.44,0
C100490,Company_491,USA,Manufacturing,2022,3,seed,2025,27.09,0.32,2.2,0.32,-0.247,0.081,1.29,0.588,10.57,100.0,0.11,2,183411.32,63692.12,3.61,21,3,0,0,521,2.26,56,0.058,10.89,0,1,6,0,0.112,0.31,0.305,4,47,0,2,0,1,0.097,1,2,61.54,0
C100491,Company_492,Philippines,Retail,2006,19,seed,2025,15.07,2.15,-2.74,2.15,0.423,-0.182,2.82,2.152,4.42,100.0,0.04,0,0.0,0.0,24.97,9,3,0,0,498,1.26,56,0.047,8.88,0,1,4,0,0.089,0.21,0.728,6,331,1,2,0,1,0.155,0,5,46.67,0
C100492,Company_493,Bangladesh,Dairy,2023,2,mature,2025,47.19,8.84,-4.41,8.84,0.288,-0.093,2.47,1.816,6.12,100.0,0.06,2,249886.41,45307.1,25.42,7,4,0,1,502,3.93,39,0.061,16.71,0,0,3,0,0.053,0.308,0.208,7,169,1,3,0,1,0.076,1,3,57.14,0
C100493,Company_494,Germany,Retail,2014,11,seed,2025,44.45,5.72,-7.44,5.72,0.606,-0.167,2.22,1.112,19.52,100.0,0.2,0,0.0,0.0,9.91,6,1,0,0,523,3.7,48,0.018,9.64,0,1,5,0,0.038,0.139,0.225,3,304,0,2,0,1,0.124,3,1,71.43,0
C100494,Company_495,Canada,AgTech,2001,24,series_a,2025,29.56,2.89,-3.09,2.89,0.074,-0.105,2.89,2.519,13.93,100.0,0.14,0,0.0,0.0,6.17,30,2,0,0,486,2.46,54,0.055,10.59,0,1,6,0,0.074,0.259,0.085,7,288,5,2,0,1,0.078,0,0,70.0,0
C100495,Company_496,Canada,Dairy,2005,20,growth,2025,109.1,12.79,-0.89,12.79,0.019,-0.008,2.68,0.926,38.55,100.0,0.39,0,0.0,0.0,53.47,10,2,0,0,457,9.09,41,0.049,52.01,0,0,3,0,0.139,0.323,0.196,4,62,3,1,0,1,0.102,3,1,71.43,0
C100496,Company_497,Kenya,Software,2025,0,seed,2025,59.81,11.37,0.47,11.37,-0.773,0.008,2.12,0.832,16.17,100.0,0.16,2,23101.34,34446.46,27.06,3,1,1,0,455,4.98,47,0.049,33.64,0,0,5,0,0.076,0.09,0.421,0,272,4,4,0,1,0.394,0,2,58.33,0
C100497,Company_498,Philippines,AgTech,2025,0,series_a,2025,8.62,0.47,0.8,0.47,0.28,0.092,1.81,1.95,3.79,100.0,0.04,1,141731.19,75315.08,20.97,26,4,0,1,521,0.72,64,0.07,0.68,0,1,6,0,0.053,0.041,0.469,6,345,3,1,0,0,0.137,3,3,62.5,0
C100498,Company_499,India,Logistics,2007,18,seed,2025,9.15,1.33,0.84,1.33,0.646,0.092,2.08,2.389,2.1,100.0,0.02,1,79964.45,2724.08,18.67,38,4,0,1,522,0.76,45,0.054,0.23,0,0,1,0,0.072,0.12,0.212,1,343,5,3,0,1,0.234,3,0,76.92,0
C100499,Company_500,Canada,Logistics,2009,16,series_a,2025,29.78,1.05,-1.41,1.05,0.388,-0.047,1.0,0.475,1.42,100.0,0.01,0,0.0,0.0,15.48,13,3,0,0,514,2.48,43,0.071,6.3,0,1,2,0,0.057,0.405,0.377,6,292,5,0,0,1,0.167,2,1,69.23,0
